Link,날짜,종가,전일비,등락률,거래량,기관순 매매량,외국인 순매매량,외국인 보유주수,외국인 보유율
https://finance.naver.com/item/frgn.nhn?code=086820,2020.05.20,"25,600","1,750",+7.34%,"397,589",0,"-4,091","102,227",1.26%
https://finance.naver.com/item/frgn.nhn?code=086820,2020.05.19,"23,850","1,500",+6.71%,"263,122",-39,"+15,093","106,318",1.31%
https://finance.naver.com/item/frgn.nhn?code=086960,2020.05.25,"12,500",500,+4.17%,"550,419",+494,"-5,560","1,316,415",14.91%
https://finance.naver.com/item/frgn.nhn?code=086960,2020.05.22,"12,000",300,-2.44%,"70,867","+3,000","-5,303","1,321,975",14.97%
https://finance.naver.com/item/frgn.nhn?code=086960,2020.05.21,"12,300",200,+1.65%,"66,930","+3,209","-6,693","1,327,278",15.03%
https://finance.naver.com/item/frgn.nhn?code=086960,2020.05.20,"12,100",50,-0.41%,"65,997","-8,149","+8,063","1,333,971",15.11%
https://finance.naver.com/item/frgn.nhn?code=086960,2020.05.19,"12,150",450,-3.57%,"96,511","-6,839","-14,789","1,325,908",15.02%
https://finance.naver.com/item/frgn.nhn?code=072710,2020.05.25,"80,800",100,+0.12%,"2,977",+266,+59,"165,129",3.56%
https://finance.naver.com/item/frgn.nhn?code=072710,2020.05.22,"80,700",500,-0.62%,"1,620",+326,-692,"165,070",3.56%
https://finance.naver.com/item/frgn.nhn?code=072710,2020.05.21,"81,200","1,600",+2.01%,"3,584",+40,+96,"165,762",3.57%
https://finance.naver.com/item/frgn.nhn?code=072710,2020.05.20,"79,600",500,+0.63%,"1,769",+68,-73,"165,666",3.57%
https://finance.naver.com/item/frgn.nhn?code=072710,2020.05.19,"79,100","1,900",-2.35%,"5,444",-658,-95,"165,739",3.57%
https://finance.naver.com/item/frgn.nhn?code=000990,2020.05.25,"32,150","4,850",+17.77%,"5,069,544","+139,802","+600,867","14,185,221",31.95%
https://finance.naver.com/item/frgn.nhn?code=000990,2020.05.22,"27,300",800,-2.85%,"1,234,327","-115,523","-61,443","13,584,354",30.60%
https://finance.naver.com/item/frgn.nhn?code=000990,2020.05.21,"28,100",250,-0.88%,"888,871","-40,133","-170,315","13,645,797",30.73%
https://finance.naver.com/item/frgn.nhn?code=000990,2020.05.20,"28,350",550,+1.98%,"987,217","+4,227","+69,691","13,815,817",31.12%
https://finance.naver.com/item/frgn.nhn?code=000990,2020.05.19,"27,800",350,-1.24%,"1,439,128","-285,821","-32,573","13,745,772",30.96%
https://finance.naver.com/item/frgn.nhn?code=140410,2020.05.25,"180,000","5,000",+2.86%,"86,060","+5,145","+8,555","1,567,078",18.00%
https://finance.naver.com/item/frgn.nhn?code=140410,2020.05.22,"175,000","9,900",-5.35%,"159,854","-7,269",+955,"1,558,523",17.90%
https://finance.naver.com/item/frgn.nhn?code=140410,2020.05.21,"184,900",0,0.00%,"59,105",+739,-562,"1,557,536",17.89%
https://finance.naver.com/item/frgn.nhn?code=140410,2020.05.20,"184,900","4,600",+2.55%,"151,133",+861,"-13,941","1,557,206",17.89%
https://finance.naver.com/item/frgn.nhn?code=140410,2020.05.19,"180,300","4,300",+2.44%,"94,050","+2,546","-7,770","1,570,866",18.04%
https://finance.naver.com/item/frgn.nhn?code=003670,2020.05.25,"59,700","1,300",+2.23%,"566,014","+64,302","+9,949","4,580,264",7.51%
https://finance.naver.com/item/frgn.nhn?code=003670,2020.05.22,"58,400",200,+0.34%,"702,286","-8,965","-60,509","4,570,315",7.49%
https://finance.naver.com/item/frgn.nhn?code=003670,2020.05.21,"58,200","1,000",+1.75%,"714,504","+100,870","+55,353","4,637,677",7.60%
https://finance.naver.com/item/frgn.nhn?code=003670,2020.05.20,"57,200","1,300",+2.33%,"411,461","+60,972","+29,952","4,582,324",7.51%
https://finance.naver.com/item/frgn.nhn?code=003670,2020.05.19,"55,900",100,-0.18%,"567,098","-38,154","-78,823","4,554,756",7.47%
https://finance.naver.com/item/frgn.nhn?code=058430,2020.05.25,"11,600",100,+0.87%,"20,261",+2,"-2,770","79,499",1.32%
https://finance.naver.com/item/frgn.nhn?code=058430,2020.05.22,"11,500",50,-0.43%,"23,527",-22,"-3,836","82,269",1.37%
https://finance.naver.com/item/frgn.nhn?code=058430,2020.05.21,"11,550",0,0.00%,"22,476",-4,+889,"86,105",1.44%
https://finance.naver.com/item/frgn.nhn?code=058430,2020.05.20,"11,550",0,0.00%,"14,092",-3,+804,"85,216",1.42%
https://finance.naver.com/item/frgn.nhn?code=058430,2020.05.19,"11,550",200,+1.76%,"21,396",-7,+88,"84,412",1.41%
https://finance.naver.com/item/frgn.nhn?code=002300,2020.05.25,"17,500",250,+1.45%,"26,686","+1,865",-198,"198,294",3.96%
https://finance.naver.com/item/frgn.nhn?code=002300,2020.05.22,"17,250",500,-2.82%,"80,955","+28,721","+4,689","198,492",3.97%
https://finance.naver.com/item/frgn.nhn?code=002300,2020.05.21,"17,750",350,-1.93%,"38,130",-4,"-3,021","193,803",3.87%
https://finance.naver.com/item/frgn.nhn?code=002300,2020.05.20,"18,100",450,+2.55%,"80,051","+35,045","+6,922","196,824",3.93%
https://finance.naver.com/item/frgn.nhn?code=002300,2020.05.19,"17,650",0,0.00%,"55,236","+23,446","-6,981","189,902",3.79%
https://finance.naver.com/item/frgn.nhn?code=036490,2020.05.25,"172,000","1,700",+1.00%,"37,222","+3,082","-1,726","1,507,201",14.29%
https://finance.naver.com/item/frgn.nhn?code=036490,2020.05.22,"170,300","5,300",-3.02%,"37,483","-10,388","-6,814","1,508,927",14.31%
https://finance.naver.com/item/frgn.nhn?code=036490,2020.05.21,"175,600",400,+0.23%,"51,728","-4,109","+8,308","1,515,554",14.37%
https://finance.naver.com/item/frgn.nhn?code=036490,2020.05.20,"175,200","7,800",+4.66%,"103,269","+24,484","+29,294","1,505,650",14.27%
https://finance.naver.com/item/frgn.nhn?code=036490,2020.05.19,"167,400","1,200",+0.72%,"43,961","+4,924","+1,691","1,475,029",13.98%
https://finance.naver.com/item/frgn.nhn?code=200130,2020.05.25,"33,450","2,450",+7.90%,"474,411","+70,886","-31,951","1,627,253",5.51%
https://finance.naver.com/item/frgn.nhn?code=200130,2020.05.22,"31,000",350,-1.12%,"207,420","-41,012","-25,562","1,659,204",5.62%
https://finance.naver.com/item/frgn.nhn?code=200130,2020.05.21,"31,350",200,+0.64%,"213,613","-33,380","-43,983","1,680,799",5.69%
https://finance.naver.com/item/frgn.nhn?code=200130,2020.05.20,"31,150",50,+0.16%,"123,470",+474,"-15,115","1,723,146",5.83%
https://finance.naver.com/item/frgn.nhn?code=200130,2020.05.19,"31,100",750,-2.35%,"201,468","-80,309","+13,496","1,737,364",5.88%
https://finance.naver.com/item/frgn.nhn?code=002310,2020.05.25,"31,100",550,-1.74%,"58,833","+5,356",-515,"667,485",7.45%
https://finance.naver.com/item/frgn.nhn?code=002310,2020.05.22,"31,650",300,-0.94%,"85,193",+886,"+5,434","668,000",7.46%
https://finance.naver.com/item/frgn.nhn?code=002310,2020.05.21,"31,950",150,-0.47%,"35,051","-6,113",-299,"662,566",7.40%
https://finance.naver.com/item/frgn.nhn?code=002310,2020.05.20,"32,100",150,-0.47%,"50,380","-5,875",-492,"662,865",7.40%
https://finance.naver.com/item/frgn.nhn?code=002310,2020.05.19,"32,250",650,-1.98%,"92,695","+2,803",-957,"663,357",7.41%
https://finance.naver.com/item/frgn.nhn?code=207940,2020.05.25,"632,000","14,000",+2.27%,"224,791","+15,939","+54,534","7,138,480",10.79%
https://finance.naver.com/item/frgn.nhn?code=207940,2020.05.22,"618,000","9,000",+1.48%,"397,591","+3,820","-14,049","7,083,946",10.71%
https://finance.naver.com/item/frgn.nhn?code=207940,2020.05.21,"609,000","9,000",+1.50%,"164,932","-9,746","+26,242","7,097,995",10.73%
https://finance.naver.com/item/frgn.nhn?code=207940,2020.05.20,"600,000",0,0.00%,"101,649","-1,607","-10,238","7,071,628",10.69%
https://finance.naver.com/item/frgn.nhn?code=207940,2020.05.19,"600,000","3,000",+0.50%,"186,947","-16,415","-12,477","7,081,716",10.70%
https://finance.naver.com/item/frgn.nhn?code=083550,2020.05.25,"21,450",300,+1.42%,"1,287,616","+30,421","+1,558","93,701",0.91%
https://finance.naver.com/item/frgn.nhn?code=083550,2020.05.22,"21,150",900,+4.44%,"2,420,913","-7,603","-1,521","92,143",0.90%
https://finance.naver.com/item/frgn.nhn?code=083550,2020.05.21,"20,250",700,+3.58%,"949,237","+63,042","-9,116","95,437",0.93%
https://finance.naver.com/item/frgn.nhn?code=083550,2020.05.20,"19,550",600,+3.17%,"1,310,373","+40,270","+21,826","104,553",1.02%
https://finance.naver.com/item/frgn.nhn?code=083550,2020.05.19,"18,950","1,250",-6.19%,"1,463,950","-34,657","-8,385","82,727",0.80%
https://finance.naver.com/item/frgn.nhn?code=065660,2020.05.25,"53,100","1,100",-2.03%,"698,199",+751,"-29,071","446,223",5.09%
https://finance.naver.com/item/frgn.nhn?code=065660,2020.05.22,"54,200",500,+0.93%,"1,141,843","-5,840","+27,702","475,294",5.42%
https://finance.naver.com/item/frgn.nhn?code=065660,2020.05.21,"53,700","9,900",+22.60%,"5,324,297","-27,820","+25,282","445,208",5.07%
https://finance.naver.com/item/frgn.nhn?code=065660,2020.05.20,"43,800","10,100",+29.97%,"2,900,612","+20,553","-10,766","424,337",4.84%
https://finance.naver.com/item/frgn.nhn?code=065660,2020.05.19,"33,700",500,-1.46%,"100,563","+1,861","-2,388","428,551",4.88%
https://finance.naver.com/item/frgn.nhn?code=000080,2020.05.25,"36,400",600,+1.68%,"420,565","+38,946","+43,610","6,126,348",8.74%
https://finance.naver.com/item/frgn.nhn?code=000080,2020.05.22,"35,800",50,-0.14%,"360,044","-59,190","+43,589","6,082,738",8.67%
https://finance.naver.com/item/frgn.nhn?code=000080,2020.05.21,"35,850",350,-0.97%,"469,389","-197,535","+15,278","6,039,149",8.61%
https://finance.naver.com/item/frgn.nhn?code=000080,2020.05.20,"36,200",800,+2.26%,"547,478","+23,177","+19,171","6,024,621",8.59%
https://finance.naver.com/item/frgn.nhn?code=000080,2020.05.19,"35,400",650,-1.80%,"605,488","-226,381","+72,373","6,005,150",8.56%
https://finance.naver.com/item/frgn.nhn?code=145990,2020.05.25,"47,550",750,+1.60%,"52,298","+14,523","-5,984","553,128",5.36%
https://finance.naver.com/item/frgn.nhn?code=145990,2020.05.22,"46,800",50,-0.11%,"50,143","+13,877","-8,113","559,112",5.42%
https://finance.naver.com/item/frgn.nhn?code=145990,2020.05.21,"46,850","3,050",+6.96%,"121,716","+7,053",-315,"567,225",5.50%
https://finance.naver.com/item/frgn.nhn?code=145990,2020.05.20,"43,800",650,-1.46%,"68,096","-3,228","-6,290","571,665",5.54%
https://finance.naver.com/item/frgn.nhn?code=145990,2020.05.19,"44,450","1,250",+2.89%,"78,851","+11,897","-2,049","577,925",5.60%
https://finance.naver.com/item/frgn.nhn?code=028100,2020.05.25,"16,200",50,-0.31%,"135,810","+3,682","+3,318","489,524",4.26%
https://finance.naver.com/item/frgn.nhn?code=028100,2020.05.22,"16,250",250,-1.52%,"190,811",-91,-507,"486,206",4.23%
https://finance.naver.com/item/frgn.nhn?code=028100,2020.05.21,"16,500",100,+0.61%,"94,249","+8,320","+3,096","486,713",4.23%
https://finance.naver.com/item/frgn.nhn?code=028100,2020.05.20,"16,400",50,+0.31%,"94,498",-733,"+5,013","483,617",4.21%
https://finance.naver.com/item/frgn.nhn?code=028100,2020.05.19,"16,350",450,+2.83%,"155,834","+7,457","-29,472","478,604",4.16%
https://finance.naver.com/item/frgn.nhn?code=025770,2020.05.25,"11,400",450,+4.11%,"2,540,457",+5,"-33,397","24,220,767",64.68%
https://finance.naver.com/item/frgn.nhn?code=025770,2020.05.22,"10,950",150,+1.39%,"825,414",+5,"-11,886","24,254,164",64.77%
https://finance.naver.com/item/frgn.nhn?code=025770,2020.05.21,"10,800",250,+2.37%,"5,261,164",+4,"-8,539","24,267,050",64.81%
https://finance.naver.com/item/frgn.nhn?code=025770,2020.05.20,"10,550",200,+1.93%,"9,022,361","+4,346","-115,576","24,278,589",64.84%
https://finance.naver.com/item/frgn.nhn?code=025770,2020.05.19,"10,350",700,-6.33%,"4,091,536","-16,833","-108,736","24,397,165",65.16%
https://finance.naver.com/item/frgn.nhn?code=100840,2020.05.25,"17,000",100,+0.59%,"7,510","+1,200",-833,"154,092",2.05%
https://finance.naver.com/item/frgn.nhn?code=100840,2020.05.22,"16,900",300,-1.74%,"13,500","+2,271","-1,360","154,925",2.06%
https://finance.naver.com/item/frgn.nhn?code=100840,2020.05.21,"17,200",550,+3.30%,"20,828","+8,173",-888,"156,285",2.08%
https://finance.naver.com/item/frgn.nhn?code=100840,2020.05.20,"16,650",50,-0.30%,"13,414",-644,-171,"157,173",2.09%
https://finance.naver.com/item/frgn.nhn?code=100840,2020.05.19,"16,700","1,400",+9.15%,"46,626","+18,642","+6,571","157,344",2.10%
https://finance.naver.com/item/frgn.nhn?code=045100,2020.05.25,"10,950",400,+3.79%,"132,712","+3,322","-4,815","1,347,091",7.48%
https://finance.naver.com/item/frgn.nhn?code=045100,2020.05.22,"10,550",400,-3.65%,"168,129","-17,709",+397,"1,351,906",7.51%
https://finance.naver.com/item/frgn.nhn?code=045100,2020.05.21,"10,950",0,0.00%,"287,906","-87,155","-13,793","1,371,669",7.62%
https://finance.naver.com/item/frgn.nhn?code=045100,2020.05.20,"10,950",100,-0.90%,"176,856","+23,733","-25,209","1,384,160",7.69%
https://finance.naver.com/item/frgn.nhn?code=045100,2020.05.19,"11,050",200,+1.84%,"197,025","+28,614","-33,945","1,408,655",7.83%
https://finance.naver.com/item/frgn.nhn?code=161390,2020.05.25,"23,250",700,+3.10%,"464,893","+235,267","-223,451","45,943,086",37.09%
https://finance.naver.com/item/frgn.nhn?code=161390,2020.05.22,"22,550",550,-2.38%,"474,825","+120,411","-129,228","46,166,537",37.27%
https://finance.naver.com/item/frgn.nhn?code=161390,2020.05.21,"23,100",700,+3.12%,"877,092","+201,149","-172,555","46,295,765",37.37%
https://finance.naver.com/item/frgn.nhn?code=161390,2020.05.20,"22,400",400,+1.82%,"1,013,451","+567,927","-479,598","46,467,700",37.51%
https://finance.naver.com/item/frgn.nhn?code=161390,2020.05.19,"22,000","1,300",+6.28%,"989,124","+328,541","-143,056","46,946,554",37.90%
https://finance.naver.com/item/frgn.nhn?code=264450,2020.05.25,"38,300","1,600",+4.36%,"194,451","+3,741","-3,406","152,269",2.97%
https://finance.naver.com/item/frgn.nhn?code=264450,2020.05.22,"36,700","1,350",+3.82%,"219,959","-2,141","-6,749","155,675",3.04%
https://finance.naver.com/item/frgn.nhn?code=264450,2020.05.21,"35,350","4,900",+16.09%,"1,075,980","-33,301","-37,286","162,424",3.17%
https://finance.naver.com/item/frgn.nhn?code=264450,2020.05.20,"30,450",300,+1.00%,"67,269","+8,872","+6,187","199,710",3.90%
https://finance.naver.com/item/frgn.nhn?code=264450,2020.05.19,"30,150",450,+1.52%,"54,515",+996,"-2,475","193,523",3.78%
https://finance.naver.com/item/frgn.nhn?code=215360,2020.05.25,"19,450",900,+4.85%,"197,914","+21,090","+14,701","467,514",5.12%
https://finance.naver.com/item/frgn.nhn?code=215360,2020.05.22,"18,550",450,-2.37%,"135,542","-4,831","-8,242","452,813",4.96%
https://finance.naver.com/item/frgn.nhn?code=215360,2020.05.21,"19,000",150,+0.80%,"483,807","-2,191","-25,494","461,055",5.05%
https://finance.naver.com/item/frgn.nhn?code=215360,2020.05.20,"18,850",150,+0.80%,"218,895",-828,"-9,015","484,805",5.31%
https://finance.naver.com/item/frgn.nhn?code=215360,2020.05.19,"18,700","1,000",+5.65%,"527,711","+1,754","+25,125","493,412",5.40%
https://finance.naver.com/item/frgn.nhn?code=049950,2020.05.25,"33,000","1,400",+4.43%,"175,005",+524,+795,"652,329",7.80%
https://finance.naver.com/item/frgn.nhn?code=049950,2020.05.22,"31,600","1,450",+4.81%,"459,035",+13,"-6,411","651,534",7.79%
https://finance.naver.com/item/frgn.nhn?code=049950,2020.05.21,"30,150",450,+1.52%,"82,264","-1,052","-10,291","657,945",7.87%
https://finance.naver.com/item/frgn.nhn?code=049950,2020.05.20,"29,700","1,350",+4.76%,"127,988",-517,"+16,625","667,809",7.99%
https://finance.naver.com/item/frgn.nhn?code=049950,2020.05.19,"28,350","1,000",+3.66%,"112,403",+964,"-4,426","650,950",7.78%
https://finance.naver.com/item/frgn.nhn?code=268600,2020.05.25,"87,000",0,0.00%,"227,592",+982,"+13,256","300,733",3.69%
https://finance.naver.com/item/frgn.nhn?code=268600,2020.05.22,"87,000",800,-0.91%,"305,114","-1,184",-650,"287,477",3.52%
https://finance.naver.com/item/frgn.nhn?code=268600,2020.05.21,"87,800",600,+0.69%,"386,769","+3,107","+15,128","288,127",3.53%
https://finance.naver.com/item/frgn.nhn?code=268600,2020.05.20,"87,200","2,600",+3.07%,"761,184","+13,055","+26,059","272,999",3.35%
https://finance.naver.com/item/frgn.nhn?code=268600,2020.05.19,"84,600","1,100",+1.32%,"190,639",+790,"+15,164","246,940",3.03%
https://finance.naver.com/item/frgn.nhn?code=014570,2020.05.25,"10,550","1,460",+16.06%,"13,288,522",+539,"-11,088","36,367",0.33%
https://finance.naver.com/item/frgn.nhn?code=014570,2020.05.22,"9,090",30,-0.33%,"6,196,728",0,"-163,716","47,455",0.43%
https://finance.naver.com/item/frgn.nhn?code=014570,2020.05.21,"9,120",430,+4.95%,"1,447,160",0,"-23,990","191,171",1.74%
https://finance.naver.com/item/frgn.nhn?code=014570,2020.05.20,"8,690",100,+1.16%,"372,483",0,"+21,748","215,161",1.96%
https://finance.naver.com/item/frgn.nhn?code=014570,2020.05.19,"8,590",520,-5.71%,"970,765",0,"+30,286","185,413",1.69%
https://finance.naver.com/item/frgn.nhn?code=122310,2020.05.25,"10,400",300,+2.97%,"384,439","+11,081","-33,909","773,916",5.32%
https://finance.naver.com/item/frgn.nhn?code=122310,2020.05.22,"10,100",400,-3.81%,"693,417","-9,209","+36,853","807,825",5.55%
https://finance.naver.com/item/frgn.nhn?code=122310,2020.05.21,"10,500",150,-1.41%,"373,301",-14,"+60,485","774,972",5.32%
https://finance.naver.com/item/frgn.nhn?code=122310,2020.05.20,"10,650",100,+0.95%,"380,936","-13,846","-8,342","714,487",4.91%
https://finance.naver.com/item/frgn.nhn?code=122310,2020.05.19,"10,550","1,050",-9.05%,"852,381","-4,031","-12,319","722,829",4.97%
https://finance.naver.com/item/frgn.nhn?code=074600,2020.05.25,"15,850",950,+6.38%,"1,894,385","+171,313","-79,773","1,412,262",5.37%
https://finance.naver.com/item/frgn.nhn?code=074600,2020.05.22,"14,900",0,0.00%,"1,012,034","+56,528","-13,130","1,492,035",5.68%
https://finance.naver.com/item/frgn.nhn?code=074600,2020.05.21,"14,900",0,0.00%,"1,593,598","+12,906","+31,109","1,505,082",5.73%
https://finance.naver.com/item/frgn.nhn?code=074600,2020.05.20,"14,900","1,900",+14.62%,"4,397,721","+415,309","+43,552","1,473,973",5.61%
https://finance.naver.com/item/frgn.nhn?code=074600,2020.05.19,"13,000","1,050",+8.79%,"965,677","+179,013","+14,537","1,430,421",5.44%
https://finance.naver.com/item/frgn.nhn?code=034730,2020.05.25,"246,500","18,000",+7.88%,"729,843","+29,289","-3,868","16,060,128",22.83%
https://finance.naver.com/item/frgn.nhn?code=034730,2020.05.22,"228,500","1,500",-0.65%,"433,120","-33,818","-47,665","16,063,996",22.83%
https://finance.naver.com/item/frgn.nhn?code=034730,2020.05.21,"230,000","8,000",+3.60%,"1,321,635","-99,434","-90,033","16,111,695",22.90%
https://finance.naver.com/item/frgn.nhn?code=034730,2020.05.20,"222,000","20,500",+10.17%,"1,317,938","-57,355",+366,"16,201,428",23.03%
https://finance.naver.com/item/frgn.nhn?code=034730,2020.05.19,"201,500",500,-0.25%,"1,218,185","-87,121","-109,051","16,200,702",23.03%
https://finance.naver.com/item/frgn.nhn?code=148250,2020.05.25,"16,650",700,-4.03%,"366,435","+20,963","-47,345","112,064",1.59%
https://finance.naver.com/item/frgn.nhn?code=148250,2020.05.22,"17,350",600,+3.58%,"532,885","-4,267","+53,854","159,409",2.27%
https://finance.naver.com/item/frgn.nhn?code=148250,2020.05.21,"16,750",850,+5.35%,"524,681","+90,005","+1,181","105,555",1.50%
https://finance.naver.com/item/frgn.nhn?code=148250,2020.05.20,"15,900","1,200",+8.16%,"602,881","+55,457","+50,973","104,374",1.48%
https://finance.naver.com/item/frgn.nhn?code=148250,2020.05.19,"14,700",250,+1.73%,"206,371","+6,322","-9,948","53,401",0.76%
https://finance.naver.com/item/frgn.nhn?code=029780,2020.05.25,"29,300",0,0.00%,"104,662",+902,"-11,323","11,674,468",10.08%
https://finance.naver.com/item/frgn.nhn?code=029780,2020.05.22,"29,300",200,-0.68%,"133,411","+27,401","-23,215","11,685,791",10.09%
https://finance.naver.com/item/frgn.nhn?code=029780,2020.05.21,"29,500",300,-1.01%,"208,203","-54,356","-20,980","11,709,006",10.11%
https://finance.naver.com/item/frgn.nhn?code=029780,2020.05.20,"29,800",400,-1.32%,"169,409","+8,973","-71,725","11,729,756",10.12%
https://finance.naver.com/item/frgn.nhn?code=029780,2020.05.19,"30,200","1,000",+3.42%,"242,804","+46,411","+13,113","11,801,205",10.19%
https://finance.naver.com/item/frgn.nhn?code=288330,2020.05.25,"48,900",450,+0.93%,"160,989","+3,146","+3,353","70,475",1.11%
https://finance.naver.com/item/frgn.nhn?code=288330,2020.05.22,"48,450",50,+0.10%,"209,658","-7,735","-2,006","67,122",1.06%
https://finance.naver.com/item/frgn.nhn?code=288330,2020.05.21,"48,400","1,200",-2.42%,"235,889","-3,044",-741,"69,128",1.09%
https://finance.naver.com/item/frgn.nhn?code=288330,2020.05.20,"49,600",100,+0.20%,"175,781","-2,315","-1,953","69,869",1.10%
